sector,stock_names,etf_names
Timber,Svenska Cellulosa AB SCA Class B,2
Timber,Sylvamo Corporation,2
Timber,"Tokushu Tokai Paper Co., Ltd.",1
Timber,U.S. Dollar,2
Timber,UPM-Kymmene Oyj,2
Timber,West Fraser Timber Co. Ltd.,2
Timber,WestRock Company,2
Timber,Western Forest Products Inc.,1
Timber,Weyerhaeuser Company,2
Timber,"YFY, Inc.",1
Transportation,2020 Bulkers Ltd.,1
Transportation,A.P. Moller - Maersk A/S Class B,2
Transportation,AMERCO,2
Transportation,"Air Transport Services Group, Inc.",2
Transportation,"Alaska Air Group, Inc.",3
Transportation,Allegiant Travel Company,2
Transportation,"American Airlines Group, Inc.",3
Transportation,Aptiv PLC,1
Transportation,ArcBest Corporation,2
Transportation,"Atlas Air Worldwide Holdings, Inc.",2
Transportation,Atlas Corp.,1
Transportation,Avance Gas Holding Ltd.,1
Transportation,"Avis Budget Group, Inc.",2
Transportation,BW LPG Ltd.,1
Transportation,"Blade Air Mobility, Inc. Class A",2
Transportation,Blink Charging Co,1
Transportation,BorgWarner Inc.,1
Transportation,"C.H. Robinson Worldwide, Inc.",3
Transportation,"COSCO SHIPPING Development Co., Ltd. Class H",1
Transportation,"COSCO SHIPPING Energy Transportation Co., Ltd. Class H",1
Transportation,"COSCO SHIPPING Holdings Co., Ltd. Class H",2
Transportation,CSX Corporation,3
Transportation,Cargojet Inc.,1
Transportation,Costamare Inc.,1
Transportation,D/S Norden A/S,1
Transportation,DFDS A/S,1
Transportation,"DHT Holdings, Inc.",1
Transportation,Danaos Corporation,2
Transportation,"Daseke, Inc.",2
Transportation,"Delta Air Lines, Inc.",3
Transportation,Deutsche Post AG,1
Transportation,Diana Shipping Inc.,1
Transportation,Dorian LPG Ltd.,1
Transportation,Eagle Bulk Shipping Inc,3
Transportation,Eneti Inc.,1
Transportation,Euronav NV,1
Transportation,Evergreen Marine Corp. (Taiwan) Ltd.,1
Transportation,"Expeditors International of Washington, Inc.",4
Transportation,FLEX LNG Ltd,1
Transportation,FedEx Corporation,4
Transportation,First American Funds Inc X Government Obligations Fund,2
Transportation,Ford Motor Company,1
Transportation,Forward Air Corporation,2
Transportation,"Frontier Group Holdings, Inc.",2
Transportation,Frontline Ltd.,1
Transportation,GXO Logistics Inc,3
Transportation,Genco Shipping & Trading Ltd,3
Transportation,General Motors Company,1
Transportation,"Global Ship Lease, Inc. Class A",1
Transportation,Golden Ocean Group Ltd,2
Transportation,Grindrod Shipping Holdings Ltd.,1
Transportation,"HMM CO.,LTD",2
Transportation,Hapag-Lloyd AG,2
Transportation,"Hawaiian Holdings, Inc.",2
Transportation,"Heartland Express, Inc.",2
Transportation,"Heung-A Shipping Co., Ltd",1
Transportation,"Hub Group, Inc. Class A",2
Transportation,"International Seaways, Inc.",1
Transportation,"Inui Global Logistics Co., Ltd.",1
Transportation,"J.B. Hunt Transport Services, Inc.",3
Transportation,JetBlue Airways Corporation,3
Transportation,"Joby Aviation, Inc.",2
Transportation,KNOT Offshore Partners LP,1
Transportation,"Kawasaki Kisen Kaisha, Ltd.",2
Transportation,"Kintetsu World Express, Inc.",1
Transportation,Kirby Corporation,2
Transportation,Knight-Swift Transportation Holdings Inc. Class A,2
Transportation,Kuehne & Nagel International AG,1
Transportation,"Landstar System, Inc.",2
Transportation,"Lyft, Inc. Class A",2
Transportation,MPC Container Ships ASA,1
Transportation,MUTUAL FUND (OTHER),1
Transportation,Mainfreight Limited,1
Transportation,"Marten Transport, Ltd.",2
Transportation,"Matson, Inc.",4
Transportation,"Mitsui O.S.K.Lines,Ltd.",2
Transportation,"NIPPON EXPRESS HOLDINGS,INC.",1
Transportation,"NS United Kaiun Kaisha,Ltd.",1
Transportation,Navios Maritime Partners LP,1
Transportation,Nikola Corporation,1
Transportation,Nippon Yusen Kabushiki Kaisha,1
Transportation,Nordic American Tankers Limited,1
Transportation,Norfolk Southern Corporation,3
Transportation,"Old Dominion Freight Line, Inc.",3
Transportation,Orient Overseas (International) Limited,2
Transportation,PACCAR Inc,1
Transportation,Pacific Basin Shipping Limited,2
Transportation,"Pan Ocean Co., Ltd.",1
Transportation,Royal Mail plc,1
Transportation,"Ryder System, Inc.",2
Transportation,SFL Corporation Limited,1
Transportation,"SITC International Holdings Co., Ltd.",2
Transportation,"Safe Bulkers, Inc.",1
Transportation,"Saia, Inc.",2
Transportation,"Schneider National, Inc. Class B",2
Transportation,Scorpio Tankers Inc.,1
Transportation,"SkyWest, Inc",2
Transportation,Southwest Airlines Co.,3
Transportation,"Spirit Airlines, Inc.",3
Transportation,Star Bulk Carriers Corp.,2
Transportation,State Street Institutional Liquid Reserves Fund,1
Transportation,"Sun Country Airlines Holdings, Inc.",2
Transportation,Teekay Corporation,1
Transportation,Teekay Tankers Ltd. Class A,1
Transportation,Tesla Inc,1
Transportation,"TuSimple Holdings, Inc. Class A",2
Transportation,U.S. Dollar,4
Transportation,"Uber Technologies, Inc.",2
Transportation,Union Pacific Corporation,3
Transportation,"United Airlines Holdings, Inc.",3
Transportation,"United Parcel Service, Inc. Class B",4
Transportation,"United Rentals, Inc.",1
Transportation,Wallenius Wilhelmsen ASA,1
Transportation,Wan Hai Lines Ltd.,1
Transportation,"Werner Enterprises, Inc.",2
Transportation,Westinghouse Air Brake Technologies Corporation,1
Transportation,Wheels Up Experience Inc Class A,2
Transportation,Workhorse Group Inc.,1
Transportation,"XPO Logistics, Inc.",3
Transportation,Yang Ming Marine Transport Corp.,1
Transportation,Yellow Corporation,2
Transportation,ZIM Integrated Shipping Services Ltd.,2
Transportation,"ZTO Express (Cayman), Inc. Sponsored ADR Class A",1
Trend-Following,1011778 B.C. UNLIMITED LIABILITY COMPANY 3.875% 15-JAN-2028,2
Trend-Following,1011778 B.C. UNLIMITED LIABILITY COMPANY 4.375% 15-JAN-2028,2
Trend-Following,101178 BC Unlimited Liability Co. 4.0% 15-OCT-2030,2
Trend-Following,101178 BC Unlimited Liability Co. 5.75% 15-APR-2025,1
Trend-Following,10x Genomics Inc Class A,3
Trend-Following,"22nd Century Group, Inc.",1
Trend-Following,3M Company,5
Trend-Following,A. O. Smith Corporation,1
Trend-Following,"ABIOMED, Inc.",1
Trend-Following,ADT Security Corporation 4.125% 01-AUG-2029,1
Trend-Following,ADT Security Corporation 4.125% 15-JUN-2023,1
Trend-Following,"AEON Co., Ltd.",1
Trend-Following,AES Corporation,1
Trend-Following,AGC Inc.,1
Trend-Following,"AMC Entertainment Holdings, Inc. 10.0% 15-JUN-2026",1
Trend-Following,"AMC Entertainment Holdings, Inc. Class A",2
Trend-Following,AMC Networks Inc. 4.25% 15-FEB-2029,2
Trend-Following,AMC Networks Inc. 4.75% 01-AUG-2025,2
Trend-Following,AMC Networks Inc. 5.0% 01-APR-2024,1
Trend-Following,"AMETEK, Inc.",4
Trend-Following,"ANSYS, Inc.",1
Trend-Following,APA Corp.,1
Trend-Following,"APX Group, Inc. 5.75% 15-JUL-2029",1
Trend-Following,"APX Group, Inc. 6.75% 15-FEB-2027",1
Trend-Following,ASSA ABLOY AB Class B,1
Trend-Following,ASX Limited,1
Trend-Following,AT&T Inc.,5
Trend-Following,"AbbVie, Inc.",5
Trend-Following,Abbott Laboratories,5
Trend-Following,Accenture Plc Class A,5
Trend-Following,Accuray Incorporated,1
Trend-Following,Acrisure LLC 10.125% 01-AUG-2026,1
Trend-Following,Acrisure LLC 4.25% 15-FEB-2029,1
Trend-Following,Acrisure LLC 6.0% 01-AUG-2029,1
Trend-Following,Acrisure LLC 7.0% 15-NOV-2025,1
Trend-Following,"Activision Blizzard, Inc.",4
Trend-Following,AdaptHealth LLC 4.625% 01-AUG-2029,1
Trend-Following,AdaptHealth LLC 5.125% 01-MAR-2030,1
Trend-Following,Adient Global Holdings Ltd. 4.875% 15-AUG-2026,1
Trend-Following,Admiral Group plc,1
Trend-Following,Adobe Inc.,1
Trend-Following,"Advance Auto Parts, Inc.",2
Trend-Following,"Advanced Micro Devices, Inc.",3
Trend-Following,Adverum Biotechnologies Inc,1
Trend-Following,Aena SME SA,1
Trend-Following,"Affirm Holdings, Inc. Class A",2
Trend-Following,Aflac Incorporated,4
Trend-Following,"AgEagle Aerial Systems, Inc.",1
Trend-Following,"Agilent Technologies, Inc.",3
Trend-Following,Agricultural Bank of China Limited Class H,1
Trend-Following,Air Canada 3.875% 15-AUG-2026,2
Trend-Following,Air Liquide SA,1
Trend-Following,"Air Products and Chemicals, Inc.",4
Trend-Following,"Airbnb, Inc. Class A",1
Trend-Following,"Ajinomoto Co., Inc.",1
Trend-Following,"Akamai Technologies, Inc.",4
Trend-Following,Akzo Nobel N.V.,1
Trend-Following,Albemarle Corporation,3
Trend-Following,"Albertsons Companies, Inc. 3.25% 15-MAR-2026",2
Trend-Following,"Albertsons Companies, Inc. 3.5% 15-FEB-2023",2
Trend-Following,"Albertsons Companies, Inc. 4.625% 15-JAN-2027",2
Trend-Following,"Albertsons Companies, Inc. 4.875% 15-FEB-2030",2
Trend-Following,"Albertsons Companies, Inc. 5.875% 15-FEB-2028",2
Trend-Following,"Albertsons Companies, Inc. 7.5% 15-MAR-2026",1
Trend-Following,Alcoa Corporation,1
Trend-Following,Alcoa Europe Holding BV 5.5% 15-DEC-2027,2
Trend-Following,Alcoa Europe Holding BV 6.125% 15-MAY-2028,2
Trend-Following,Alcoa Inc. 5.125% 01-OCT-2024,2
Trend-Following,Alcoa Nederland Holding BV 4.125% 31-MAR-2029,2
Trend-Following,Alcon AG,1
Trend-Following,"Alexandria Real Estate Equities, Inc.",2
Trend-Following,"Align Technology, Inc.",2
Trend-Following,Alleghany Corporation,1
Trend-Following,Allegion PLC,1
Trend-Following,Alliant Energy Corp,2
Trend-Following,Alliant Holdings Intermediate LLC 4.25% 15-OCT-2027,2
Trend-Following,Alliant Holdings Intermediate LLC 5.875% 01-NOV-2029,1
Trend-Following,Alliant Holdings Intermediate LLC 6.75% 15-OCT-2027,1
Trend-Following,Allianz SE,1
Trend-Following,Allied Universal Holdco LLC 4.625% 01-JUN-2028,1
Trend-Following,Allied Universal Holdco LLC 6.0% 01-JUN-2029,1
Trend-Following,Allied Universal Holdco LLC 6.625% 15-JUL-2026,1
Trend-Following,Allied Universal Holdco LLC 9.75% 15-JUL-2027,1
Trend-Following,"Allison Transmission, Inc. 3.75% 30-JAN-2031",2
Trend-Following,"Allison Transmission, Inc. 4.75% 01-OCT-2027",1
Trend-Following,"Allison Transmission, Inc. 5.875% 01-JUN-2029",2
Trend-Following,Allstate Corporation,5
Trend-Following,Ally Financial Inc,1
Trend-Following,Ally Financial Inc. 5.75% 20-NOV-2025,1
Trend-Following,"Alnylam Pharmaceuticals, Inc",3
Trend-Following,Alphabet Inc. Class A,2
Trend-Following,Alphabet Inc. Class C,1
Trend-Following,Alstom SA,1
Trend-Following,Altice Financing SA 5.0% 15-JAN-2028,1
Trend-Following,Altice Financing SA 5.75% 15-AUG-2029,1
Trend-Following,Altice France Holding SA 10.5% 15-MAY-2027,1
Trend-Following,Altice France Holding SA 6.0% 15-FEB-2028,1
Trend-Following,Altice France SA 5.125% 15-JAN-2029,1
Trend-Following,Altice France SA 5.125% 15-JUL-2029,1
Trend-Following,Altice France SA 5.5% 15-JAN-2028,1
Trend-Following,Altice France SA 5.5% 15-OCT-2029,1
Trend-Following,Altice France SA 8.125% 01-FEB-2027,1
Trend-Following,Altria Group Inc,4
Trend-Following,"Amazon.com, Inc.",3
Trend-Following,Amcor PLC,3
Trend-Following,Amdocs Limited,1
Trend-Following,Ameren Corporation,3
Trend-Following,"AmeriGas Partners, L.P. 5.5% 20-MAY-2025",1
Trend-Following,"AmeriGas Partners, L.P. 5.625% 20-MAY-2024",1
Trend-Following,"AmeriGas Partners, L.P. 5.75% 20-MAY-2027",2
Trend-Following,"AmeriGas Partners, L.P. 5.875% 20-AUG-2026",1
Trend-Following,American Airlines Group Inc. 3.75% 01-MAR-2025,1
Trend-Following,"American Airlines Group, Inc.",1
Trend-Following,"American Airlines, Inc. 11.75% 15-JUL-2025",1
Trend-Following,"American Axle & Manufacturing, Inc. 5.0% 01-OCT-2029",1
Trend-Following,"American Axle & Manufacturing, Inc. 6.25% 15-MAR-2026",1
Trend-Following,"American Axle & Manufacturing, Inc. 6.5% 01-APR-2027",1
Trend-Following,"American Axle & Manufacturing, Inc. 6.875% 01-JUL-2028",1
Trend-Following,"American Builders & Contractors Supply Co., Inc. 3.875% 15-NOV-2029",1
Trend-Following,"American Builders & Contractors Supply Co., Inc. 4.0% 15-JAN-2028",2
Trend-Following,"American Campus Communities, Inc.",1
Trend-Following,"American Electric Power Company, Inc.",2
Trend-Following,American Express Company,3
Trend-Following,"American Financial Group, Inc.",1
Trend-Following,"American International Group, Inc.",4
Trend-Following,American Tower Corporation,3
Trend-Following,"American Water Works Company, Inc.",4
Trend-Following,"Ameriprise Financial, Inc.",1
Trend-Following,AmerisourceBergen Corporation,4
Trend-Following,Amgen Inc.,5
Trend-Following,"Amneal Pharmaceuticals, Inc. Class A",1
Trend-Following,Amphenol Corporation Class A,4
Trend-Following,"Analog Devices, Inc.",2
Trend-Following,"Annaly Capital Management, Inc.",1
Trend-Following,"Antares Pharma, Inc.",1
Trend-Following,Antero Midstream Finance Corp. 7.875% 15-MAY-2026,1
Trend-Following,Antero Midstream Partners LP 5.375% 15-JUN-2029,1
Trend-Following,Antero Midstream Partners LP 5.75% 01-MAR-2027,1
Trend-Following,Antero Midstream Partners LP 5.75% 15-JAN-2028,1
Trend-Following,Antero Resources Corporation 5.0% 01-MAR-2025,1
Trend-Following,Antero Resources Corporation 5.375% 01-MAR-2030,2
Trend-Following,Antero Resources Corporation 7.625% 01-FEB-2029,1
Trend-Following,"Anthem, Inc.",3
Trend-Following,Aon Plc Class A,5
Trend-Following,Apache Corporation 4.25% 15-JAN-2030,2
Trend-Following,Apache Corporation 4.375% 15-OCT-2028,1
Trend-Following,Apache Corporation 4.625% 15-NOV-2025,1
Trend-Following,Apache Corporation 5.1% 01-SEP-2040,1
Trend-Following,Apartment Income REIT Corp,1
Trend-Following,"Apollo Commercial Real Estate Finance, Inc. 4.625% 15-JUN-2029",1
Trend-Following,Apollo Global Management Inc.,1
Trend-Following,AppLovin Corp. Class A,1
Trend-Following,Apple Inc.,3
Trend-Following,"Applied Materials, Inc.",1
Trend-Following,Aptiv PLC,1
Trend-Following,Aramark,1
Trend-Following,"Aramark Services, Inc. 5.0% 01-APR-2025",1
Trend-Following,"Aramark Services, Inc. 5.0% 01-FEB-2028",2
Trend-Following,"Aramark Services, Inc. 6.375% 01-MAY-2025",1
Trend-Following,Arch Capital Group Ltd.,4
Trend-Following,"Arch Resources, Inc. Class A",1
Trend-Following,Archer-Daniels-Midland Company,5
Trend-Following,"Arches Buyer, Inc. 4.25% 01-JUN-2028",1
Trend-Following,"Arches Buyer, Inc. 6.125% 01-DEC-2028",1
Trend-Following,Archrock Partners LP 6.25% 01-APR-2028,1
Trend-Following,Archrock Partners LP 6.875% 01-APR-2027,1
Trend-Following,Arconic Corp. 6.0% 15-MAY-2025,1
Trend-Following,Arconic Corp. 6.125% 15-FEB-2028,1
Trend-Following,Ardagh Metal Packaging Finance USA LLC 3.25% 01-SEP-2028,2
Trend-Following,Ardagh Metal Packaging Finance USA LLC 4.0% 01-SEP-2029,2
Trend-Following,Ardagh Packaging Finance PLC 4.125% 15-AUG-2026,2
Trend-Following,Ardagh Packaging Finance PLC 5.25% 15-AUG-2027,1
Trend-Following,Ardagh Packaging Finance PLC 5.25% 30-APR-2025,1
Trend-Following,Ares Management Corporation,2
Trend-Following,"Arista Networks, Inc.",2
Trend-Following,Arkema SA,1
Trend-Following,Arthur J. Gallagher & Co.,5
Trend-Following,"Asbury Automotive Group, Inc. 4.5% 01-MAR-2028",1
Trend-Following,"Asbury Automotive Group, Inc. 4.625% 15-NOV-2029",2
Trend-Following,"Asbury Automotive Group, Inc. 4.75% 01-MAR-2030",1
Trend-Following,"Asbury Automotive Group, Inc. 5.0% 15-FEB-2032",1
Trend-Following,Ascent Resources Utica Holdings LLC 5.875% 30-JUN-2029,1
Trend-Following,Ascent Resources Utica Holdings LLC 7.0% 01-NOV-2026,1
Trend-Following,Ashland LLC 3.375% 01-SEP-2031,1
Trend-Following,Ashton Woods (USA) LLC 4.625% 01-APR-2030,1
Trend-Following,"Aspen Technology, Inc.",1
Trend-Following,Assicurazioni Generali S.p.A.,1
Trend-Following,Associated British Foods plc,1
Trend-Following,"Assurant, Inc.",1
Trend-Following,"AssuredPartners, Inc. 5.625% 15-JAN-2029",1
Trend-Following,"AssuredPartners, Inc. 7.0% 15-AUG-2025",1
Trend-Following,Astellas Pharma Inc.,1
Trend-Following,AstraZeneca PLC,1
Trend-Following,"Athenex, Inc.",1
Trend-Following,Atlassian Corp. Plc Class A,2
Trend-Following,Atmos Energy Corporation,2
Trend-Following,Audacy Capital Corp. 6.5% 01-MAY-2027,1
Trend-Following,"Audacy, Inc. 6.75% 31-MAR-2029",1
Trend-Following,Australia and New Zealand Banking Group Limited,1
Trend-Following,Auto Trader Group PLC,1
Trend-Following,"AutoZone, Inc.",5
Trend-Following,"Autodesk, Inc.",1
Trend-Following,"Automatic Data Processing, Inc.",4
Trend-Following,Avalara Inc,1
Trend-Following,"AvalonBay Communities, Inc.",4
Trend-Following,"Avangrid, Inc.",1
Trend-Following,"Avantor Funding, Inc. 4.625% 15-JUL-2028",2
Trend-Following,"Avantor, Inc.",2
Trend-Following,"Avantor, Inc. 3.875% 01-NOV-2029",2
Trend-Following,"Avaya, Inc. 6.125% 15-SEP-2028",1
Trend-Following,Avery Dennison Corporation,2
Trend-Following,Avient Corporation 5.25% 15-MAR-2023,1
Trend-Following,Avient Corporation 5.75% 15-MAY-2025,2
Trend-Following,Avis Budget Car Rental LLC 4.75% 01-APR-2028,1
Trend-Following,Avis Budget Car Rental LLC 5.375% 01-MAR-2029,1
Trend-Following,Avis Budget Car Rental LLC 5.75% 15-JUL-2027,1
Trend-Following,Aviva plc,1
Trend-Following,Axalta Coating Systems LLC 3.375% 15-FEB-2029,2
Trend-Following,Axon Enterprise Inc,1
Trend-Following,"B&G Foods, Inc. 5.25% 01-APR-2025",1
Trend-Following,"B&G Foods, Inc. 5.25% 15-SEP-2027",2
Trend-Following,BAE Systems plc,1
Trend-Following,BASF SE,1
Trend-Following,BCPE Ulysses Merger Sub LLC 6.25% 15-JAN-2029,1
Trend-Following,"BGC Partners, Inc. Class A",1
Trend-Following,BHP Group Limited Sponsored ADR,1
Trend-Following,BT Group plc,1
Trend-Following,"BWAY Holding Co., Inc. 5.5% 15-APR-2024",1
Trend-Following,"BWAY Holding Co., Inc. 7.25% 15-APR-2025",1
Trend-Following,Baker Hughes Company Class A,3
Trend-Following,Ball Corporation,4
Trend-Following,Ball Corporation 2.875% 15-AUG-2030,2
Trend-Following,Ball Corporation 3.125% 15-SEP-2031,2
Trend-Following,Ball Corporation 4.0% 15-NOV-2023,2
Trend-Following,Ball Corporation 4.875% 15-MAR-2026,2
Trend-Following,Ball Corporation 5.25% 01-JUL-2025,2
Trend-Following,Banijay Entertainment SASU 5.375% 01-MAR-2025,1
Trend-Following,Bank of America Corp,3
Trend-Following,Bank of China Limited Class H,1
Trend-Following,Bank of New York Mellon Corporation,3
Trend-Following,"Bath & Body Works, Inc.",2
Trend-Following,"Bath & Body Works, Inc. 5.25% 01-FEB-2028",2
Trend-Following,"Bath & Body Works, Inc. 6.625% 01-OCT-2030",2
Trend-Following,"Bath & Body Works, Inc. 7.5% 15-JUN-2029",2
Trend-Following,"Bausch Health Americas, Inc. 9.25% 01-APR-2026",1
Trend-Following,Bausch Health Companies Inc. 4.875% 01-JUN-2028,1
Trend-Following,Bausch Health Companies Inc. 5.0% 30-JAN-2028,1
Trend-Following,Bausch Health Companies Inc. 5.25% 15-FEB-2031,1
Trend-Following,Bausch Health Companies Inc. 5.25% 30-JAN-2030,1
Trend-Following,Bausch Health Companies Inc. 5.5% 01-NOV-2025,1
Trend-Following,Bausch Health Companies Inc. 5.75% 15-AUG-2027,1
Trend-Following,Bausch Health Companies Inc. 6.25% 15-FEB-2029,1
Trend-Following,Bausch Health Companies Inc. 7.0% 15-JAN-2028,1
Trend-Following,Bausch Health Companies Inc. 7.25% 30-MAY-2029,1
Trend-Following,Bausch Health Companies Inc. 8.5% 31-JAN-2027,1
Trend-Following,Bausch Health Companies Inc. 9.0% 15-DEC-2025,1
Trend-Following,Baxter International Inc.,3
Trend-Following,Bayer AG,1
Trend-Following,"Becton, Dickinson and Company",6
Trend-Following,Beiersdorf AG,1
Trend-Following,"Bentley Systems, Incorporated Class B",2
Trend-Following,Berkshire Hathaway Inc. Class B,6
Trend-Following,"Berry Global, Inc. 5.625% 15-JUL-2027",1
